RECORD_ID,DAY,MONTH,YEAR,STORE_ID,SKU_ID,TOTAL_PRICE,BASE_PRICE,IS_FEATURED_SKU,IS_DISPLAY_SKU,UNITS_SOLD
177188,2025,2,12,9147,216419,107.5875,107.5875,0,0,98
177189,2025,2,12,9147,300021,105.4500,105.4500,0,0,71
177191,2025,2,12,9147,216425,133.2375,133.2375,0,0,65
177192,2025,2,12,9147,216233,133.2375,133.2375,0,0,76
177193,2025,2,12,9147,217390,174.5625,174.5625,0,0,75
177197,2025,2,12,9147,219009,218.7375,218.7375,0,0,85
177054,2025,2,12,8991,219009,178.8375,178.8375,0,0,121
177045,2025,2,12,8991,216419,69.8250,86.9250,0,1,100
177046,2025,2,12,8991,300021,69.8250,87.6375,0,1,78
177048,2025,2,12,8991,216425,117.5625,117.5625,0,0,7
177049,2025,2,12,8991,216233,117.5625,117.5625,0,0,40
177050,2025,2,12,8991,217390,136.0875,136.0875,0,0,48
177051,2025,2,12,8991,217217,208.0500,208.0500,0,0,26
177052,2025,2,12,8991,217777,210.1875,210.1875,0,0,23
177053,2025,2,12,8991,219844,205.9125,205.9125,0,0,12
177044,2025,2,12,8991,216418,69.8250,87.6375,0,0,104
177055,2025,2,12,8991,219029,295.6875,295.6875,0,0,22
177056,2025,2,12,8991,222087,210.1875,234.4125,0,0,40
177057,2025,2,12,8991,320485,156.7500,205.9125,1,1,63
177058,2025,2,12,8991,378934,155.3250,205.9125,1,1,50
177059,2025,2,12,8991,222765,227.2875,227.2875,0,1,31
177060,2025,2,12,8991,223245,213.0375,213.0375,0,1,87
177061,2025,2,12,8991,223153,177.4125,212.3250,1,1,167
177062,2025,2,12,8991,398721,355.5375,469.5375,1,0,46
177031,2025,2,12,8869,219009,210.1875,210.1875,0,0,92
177015,2025,2,12,8562,547934,177.4125,177.4125,0,0,27
177020,2025,2,12,8869,216418,106.8750,106.8750,0,0,149
177021,2025,2,12,8869,216419,109.7250,109.7250,0,0,91
177022,2025,2,12,8869,300021,108.3000,108.3000,0,0,64
177025,2025,2,12,8869,216425,131.1000,131.1000,0,0,74
177026,2025,2,12,8869,216233,133.2375,133.2375,0,0,99
177027,2025,2,12,8869,217390,173.1375,173.1375,0,0,137
177028,2025,2,12,8869,217217,362.6625,362.6625,0,0,4
177063,2025,2,12,8991,245387,357.6750,469.5375,1,1,80
177032,2025,2,12,8869,219029,327.0375,327.0375,0,0,57
177033,2025,2,12,8869,222087,155.3250,227.2875,0,0,64
177036,2025,2,12,8869,222765,238.6875,238.6875,0,0,36
177037,2025,2,12,8869,223245,213.7500,213.7500,0,0,30
177038,2025,2,12,8869,223153,177.4125,236.5500,1,0,96
177040,2025,2,12,8869,245387,356.9625,498.0375,1,0,132
177041,2025,2,12,8869,245338,355.5375,498.0375,1,0,167
177042,2025,2,12,8869,679023,191.6625,213.0375,0,0,16
177105,2025,2,12,9043,217390,169.5750,169.5750,0,0,62
177086,2025,2,12,8911,245338,355.5375,469.5375,1,0,74
177087,2025,2,12,9001,216419,109.0125,109.0125,0,0,10
177095,2025,2,12,9001,223245,232.2750,232.2750,0,0,39
177099,2025,2,12,9043,216418,108.3000,108.3000,0,0,92
177100,2025,2,12,9043,216419,108.3000,108.3000,0,0,45
177101,2025,2,12,9043,300021,106.1625,106.1625,0,0,52
177103,2025,2,12,9043,216425,132.5250,132.5250,0,0,35
177104,2025,2,12,9043,216233,133.2375,133.2375,0,0,51
177085,2025,2,12,8911,245387,355.5375,469.5375,1,0,54
177107,2025,2,12,9043,219009,184.5375,222.3000,0,0,53
177108,2025,2,12,9043,219029,327.0375,327.0375,0,0,27
177109,2025,2,12,9043,222087,140.3625,227.2875,0,0,59
177110,2025,2,12,9043,320485,155.3250,213.0375,1,1,34
177112,2025,2,12,9043,222765,219.4500,219.4500,0,0,43
177113,2025,2,12,9043,223245,210.9000,236.5500,0,0,49
177114,2025,2,12,9043,223153,177.4125,236.5500,1,1,82
177117,2025,2,12,9043,245338,355.5375,498.0375,1,1,95
177074,2025,2,12,8911,217390,137.5125,137.5125,0,0,24
177064,2025,2,12,8991,245338,355.5375,469.5375,1,0,71
177065,2025,2,12,8991,600934,519.4125,519.4125,0,0,12
177066,2025,2,12,8991,547934,177.4125,177.4125,0,0,14
177068,2025,2,12,8991,546789,177.4125,177.4125,0,0,17
177069,2025,2,12,8911,216418,67.6875,86.9250,0,0,58
177070,2025,2,12,8911,216419,71.2500,84.7875,0,0,33
177072,2025,2,12,8911,216425,114.0000,114.0000,0,0,18
177073,2025,2,12,8911,216233,120.4125,120.4125,0,0,23
177222,2025,2,12,9164,222765,227.2875,227.2875,0,0,59
177075,2025,2,12,8911,217217,203.0625,203.0625,0,0,36
177077,2025,2,12,8911,219844,208.0500,208.0500,0,0,25
177078,2025,2,12,8911,219009,180.9750,180.9750,0,0,44
177079,2025,2,12,8911,219029,295.6875,295.6875,0,0,15
177080,2025,2,12,8911,222087,175.9875,234.4125,0,0,16
177081,2025,2,12,8911,222765,227.2875,227.2875,0,0,11
177082,2025,2,12,8911,223245,213.0375,213.0375,0,0,31
177083,2025,2,12,8911,223153,178.1250,212.3250,1,1,89
177358,2025,2,12,9279,245387,355.5375,469.5375,1,0,37
177349,2025,2,12,9279,219009,174.5625,174.5625,0,0,56
177350,2025,2,12,9279,219029,295.6875,295.6875,0,0,25
177351,2025,2,12,9279,222087,234.4125,234.4125,0,0,29
177352,2025,2,12,9279,320485,155.3250,205.9125,1,1,35
177353,2025,2,12,9279,378934,158.8875,205.9125,1,0,43
177354,2025,2,12,9279,222765,227.2875,227.2875,0,0,45
177355,2025,2,12,9279,223245,213.0375,213.0375,0,0,30
177356,2025,2,12,9279,223153,178.1250,212.3250,1,0,129
177348,2025,2,12,9279,219844,205.2000,233.7000,0,1,62
177359,2025,2,12,9279,245338,355.5375,469.5375,1,0,40
177361,2025,2,12,9279,547934,177.4125,177.4125,0,0,45
177362,2025,2,12,9281,216418,69.1125,85.5000,0,0,46
177363,2025,2,12,9281,216419,69.1125,86.2125,0,0,59
177365,2025,2,12,9281,216425,116.1375,116.1375,0,0,23
177366,2025,2,12,9281,216233,116.8500,116.8500,0,0,74
177367,2025,2,12,9281,217390,158.8875,158.8875,0,0,34
177370,2025,2,12,9281,219009,191.6625,191.6625,0,0,83
177338,2025,2,12,9273,245338,355.5375,469.5375,1,0,58
177329,2025,2,12,9273,219029,234.4125,234.4125,0,0,28
177330,2025,2,12,9273,222087,205.2000,232.2750,0,0,33
177331,2025,2,12,9273,320485,155.3250,205.9125,1,0,17
177332,2025,2,12,9273,378934,155.3250,205.9125,1,1,26
177334,2025,2,12,9273,223245,183.1125,205.9125,0,1,169
177335,2025,2,12,9273,223153,177.4125,196.6500,1,0,141
177336,2025,2,12,9273,398721,355.5375,469.5375,1,1,32
177337,2025,2,12,9273,245387,355.5375,469.5375,1,1,33
177371,2025,2,12,9281,219029,312.7875,312.7875,0,0,26
177340,2025,2,12,9279,216418,68.4000,86.2125,0,0,84
177341,2025,2,12,9279,216419,69.8250,86.2125,0,0,44
177342,2025,2,12,9279,300021,69.8250,89.0625,0,0,22
177343,2025,2,12,9279,216425,114.0000,114.0000,0,0,18
177344,2025,2,12,9279,216233,114.0000,114.0000,0,0,34
177345,2025,2,12,9279,217390,136.0875,136.0875,0,0,38
177346,2025,2,12,9279,217217,205.9125,231.5625,0,1,39
177347,2025,2,12,9279,217777,208.7625,208.7625,0,0,47
177407,2025,2,12,9371,216418,106.8750,108.3000,0,1,79
177395,2025,2,12,9328,222087,234.4125,234.4125,0,0,35
177397,2025,2,12,9328,378934,158.8875,205.9125,1,1,45
177398,2025,2,12,9328,222765,227.2875,227.2875,0,0,24
177399,2025,2,12,9328,223245,235.8375,235.8375,0,0,29
177400,2025,2,12,9328,223153,175.9875,235.8375,1,0,155
177403,2025,2,12,9328,245338,355.5375,469.5375,1,0,55
177404,2025,2,12,9328,547934,177.4125,177.4125,0,0,7
177406,2025,2,12,9328,546789,177.4125,177.4125,0,0,17
177394,2025,2,12,9328,219029,312.7875,312.7875,0,0,19
177408,2025,2,12,9371,216419,109.0125,109.0125,0,0,60
177409,2025,2,12,9371,300021,108.3000,108.3000,0,0,34
177411,2025,2,12,9371,216425,134.6625,134.6625,0,0,47
177412,2025,2,12,9371,216233,134.6625,134.6625,0,0,33
177413,2025,2,12,9371,217390,173.8500,173.8500,0,0,62
177416,2025,2,12,9371,219844,339.1500,339.1500,0,0,2
177417,2025,2,12,9371,219009,203.0625,203.0625,0,0,49
177418,2025,2,12,9371,219029,327.0375,327.0375,0,0,39
177385,2025,2,12,9328,216419,70.5375,86.2125,0,0,92
177372,2025,2,12,9281,222087,234.4125,234.4125,0,0,38
177375,2025,2,12,9281,222765,223.0125,223.0125,0,0,11
177376,2025,2,12,9281,223245,235.8375,235.8375,0,0,24
177380,2025,2,12,9281,245338,355.5375,469.5375,1,0,33
177381,2025,2,12,9281,547934,177.4125,177.4125,0,0,4
177382,2025,2,12,9281,679023,186.6750,186.6750,0,0,11
177383,2025,2,12,9281,546789,177.4125,177.4125,0,0,16
177384,2025,2,12,9328,216418,69.1125,87.6375,0,0,93
177328,2025,2,12,9273,219009,174.5625,174.5625,0,0,68
177386,2025,2,12,9328,300021,69.8250,89.0625,0,0,24
177387,2025,2,12,9328,216425,123.2625,123.2625,0,0,27
177388,2025,2,12,9328,216233,121.1250,121.1250,0,0,41
177389,2025,2,12,9328,217390,166.7250,166.7250,0,0,29
177390,2025,2,12,9328,217217,204.4875,204.4875,0,0,18
177391,2025,2,12,9328,217777,203.7750,203.7750,0,0,24
177392,2025,2,12,9328,219844,207.3375,207.3375,0,0,27
177393,2025,2,12,9328,219009,195.2250,195.2250,0,0,76
177265,2025,2,12,9190,223245,235.8375,235.8375,0,0,51
177254,2025,2,12,9190,217217,210.1875,210.1875,0,0,30
177255,2025,2,12,9190,217777,213.0375,213.0375,0,0,20
177257,2025,2,12,9190,219009,184.5375,184.5375,0,0,123
177258,2025,2,12,9190,219029,312.7875,312.7875,0,0,38
177259,2025,2,12,9190,222087,228.7125,228.7125,0,0,59
177260,2025,2,12,9190,320485,158.1750,205.9125,1,1,86
177261,2025,2,12,9190,378934,157.4625,205.9125,1,1,87
177264,2025,2,12,9190,222765,227.2875,227.2875,0,0,43
177253,2025,2,12,9190,217390,168.8625,168.8625,0,0,33
177266,2025,2,12,9190,223153,179.5500,235.8375,1,1,95
177268,2025,2,12,9190,245387,356.9625,469.5375,1,0,109
177269,2025,2,12,9190,245338,359.8125,469.5375,1,0,104
177273,2025,2,12,9221,216418,69.1125,83.3625,0,0,33
177275,2025,2,12,9221,300021,67.6875,89.0625,0,0,24
177276,2025,2,12,9221,216425,115.4250,115.4250,0,0,26
177277,2025,2,12,9221,216233,116.1375,116.1375,0,0,63
177278,2025,2,12,9221,217390,163.8750,163.8750,0,0,49
177240,2025,2,12,9178,222765,203.0625,227.2875,0,0,9
177223,2025,2,12,9164,223245,226.5750,226.5750,0,0,32
177224,2025,2,12,9164,223153,173.1375,236.5500,1,1,142
177226,2025,2,12,9164,245387,355.5375,498.0375,1,1,80
177227,2025,2,12,9164,245338,359.1000,498.0375,1,1,104
177228,2025,2,12,9164,600934,490.9125,490.9125,0,0,5
177229,2025,2,12,9164,547934,177.4125,177.4125,0,0,21
177232,2025,2,12,9178,216233,119.7000,119.7000,0,0,15
177237,2025,2,12,9178,219009,180.9750,180.9750,0,0,32
177280,2025,2,12,9221,217777,210.1875,210.1875,0,0,74
177241,2025,2,12,9178,223245,195.9375,195.9375,0,0,52
177242,2025,2,12,9178,223153,178.1250,206.6250,1,1,117
177245,2025,2,12,9178,245338,370.5000,469.5375,1,0,43
177247,2025,2,12,9190,216419,69.8250,86.2125,0,0,53
177248,2025,2,12,9190,300021,69.1125,89.0625,0,0,30
177250,2025,2,12,9190,327492,104.7375,104.7375,0,0,2
177251,2025,2,12,9190,216425,117.5625,117.5625,0,0,35
177252,2025,2,12,9190,216233,119.7000,119.7000,0,0,93
177317,2025,2,12,9273,216418,69.8250,81.9375,0,0,65
177305,2025,2,12,9250,320485,155.3250,213.0375,1,1,78
177306,2025,2,12,9250,378934,155.3250,213.0375,1,1,49
177307,2025,2,12,9250,222765,231.5625,231.5625,0,0,52
177308,2025,2,12,9250,223245,225.8625,225.8625,0,0,58
177309,2025,2,12,9250,223153,177.4125,236.5500,1,0,118
177311,2025,2,12,9250,245387,355.5375,498.0375,1,1,191
177312,2025,2,12,9250,245338,356.9625,498.0375,1,1,185
177314,2025,2,12,9250,547934,177.4125,177.4125,0,0,24
177304,2025,2,12,9250,222087,201.6375,227.2875,0,0,65
177318,2025,2,12,9273,216419,70.5375,86.9250,0,0,36
177319,2025,2,12,9273,300021,69.8250,89.0625,0,0,7
177322,2025,2,12,9273,216425,123.9750,123.9750,0,0,4
177323,2025,2,12,9273,216233,122.5500,122.5500,0,0,44
177324,2025,2,12,9273,217390,131.1000,131.1000,0,0,26
177325,2025,2,12,9273,217217,205.2000,232.9875,0,0,20
177326,2025,2,12,9273,217777,213.7500,213.7500,0,0,34
177327,2025,2,12,9273,219844,203.7750,203.7750,0,0,27
177292,2025,2,12,9250,216418,109.0125,107.5875,0,1,252
177281,2025,2,12,9221,219844,210.1875,210.1875,0,0,69
177282,2025,2,12,9221,219009,195.2250,195.2250,0,0,73
177283,2025,2,12,9221,219029,312.7875,312.7875,0,0,28
177284,2025,2,12,9221,222087,234.4125,234.4125,0,0,20
177286,2025,2,12,9221,378934,155.3250,205.9125,1,0,27
177287,2025,2,12,9221,222765,227.2875,227.2875,0,0,26
177288,2025,2,12,9221,223245,235.8375,235.8375,0,0,36
177289,2025,2,12,9221,223153,175.2750,235.8375,1,0,118
177013,2025,2,12,8562,245338,355.5375,498.0375,1,1,132
177293,2025,2,12,9250,216419,106.8750,99.0375,0,1,157
177294,2025,2,12,9250,300021,104.7375,104.7375,0,0,34
177297,2025,2,12,9250,216425,134.6625,134.6625,0,0,91
177298,2025,2,12,9250,216233,133.9500,133.9500,0,0,70
177299,2025,2,12,9250,217390,175.2750,175.2750,0,0,141
177301,2025,2,12,9250,219844,376.9125,376.9125,0,0,6
177302,2025,2,12,9250,219009,213.0375,213.0375,0,0,74
177303,2025,2,12,9250,219029,326.3250,326.3250,0,0,48
176746,2025,2,12,8058,222087,146.7750,225.8625,0,0,63
176734,2025,2,12,8023,545621,355.5375,355.5375,0,0,8
176735,2025,2,12,8058,216418,109.7250,106.8750,0,1,128
176736,2025,2,12,8058,216419,106.8750,106.8750,0,0,76
176738,2025,2,12,8058,216425,132.5250,132.5250,0,0,54
176739,2025,2,12,8058,216233,132.5250,132.5250,0,0,91
176740,2025,2,12,8058,217390,171.7125,171.7125,0,0,68
176743,2025,2,12,8058,219844,356.9625,356.9625,0,0,6
176744,2025,2,12,8058,219009,210.1875,210.1875,0,0,106
176745,2025,2,12,8058,219029,327.0375,327.0375,0,0,33
176732,2025,2,12,8023,547934,177.4125,177.4125,0,1,30
176747,2025,2,12,8058,320485,155.3250,213.0375,1,0,49
176748,2025,2,12,8058,378934,158.8875,213.0375,1,1,26
176749,2025,2,12,8058,222765,228.7125,228.7125,0,0,55
176750,2025,2,12,8058,223245,230.1375,230.1375,0,0,41
176753,2025,2,12,8058,245387,357.6750,498.0375,1,1,117
176754,2025,2,12,8058,245338,360.5250,498.0375,1,1,120
176757,2025,2,12,8222,216418,106.1625,105.4500,0,1,243
176758,2025,2,12,8222,216419,105.4500,105.4500,0,0,93
176722,2025,2,12,8023,320485,156.7500,213.0375,1,1,66
176710,2025,2,12,8023,300021,104.7375,104.7375,0,0,93
176711,2025,2,12,8023,300291,112.5750,112.5750,0,0,24
176713,2025,2,12,8023,216425,130.3875,130.3875,0,0,104
176714,2025,2,12,8023,216233,132.5250,132.5250,0,0,111
176715,2025,2,12,8023,217390,170.2875,170.2875,0,0,220
176719,2025,2,12,8023,219009,208.7625,208.7625,0,0,269
176720,2025,2,12,8023,219029,326.3250,326.3250,0,0,123
176721,2025,2,12,8023,222087,173.1375,226.5750,0,0,221
176759,2025,2,12,8222,300021,108.3000,104.7375,0,1,160
176723,2025,2,12,8023,378934,155.3250,213.0375,1,1,67
176725,2025,2,12,8023,222765,223.0125,223.0125,0,0,97
176726,2025,2,12,8023,223245,213.7500,213.7500,0,0,98
176727,2025,2,12,8023,223153,177.4125,236.5500,1,1,188
176728,2025,2,12,8023,398721,355.5375,498.0375,1,1,103
176729,2025,2,12,8023,245387,355.5375,498.0375,1,0,107
176730,2025,2,12,8023,245338,356.2500,498.0375,1,1,211
176731,2025,2,12,8023,600934,490.9125,490.9125,0,0,17
176796,2025,2,12,8121,378934,155.3250,205.9125,1,1,32
176788,2025,2,12,8121,217390,131.8125,131.8125,0,0,31
176789,2025,2,12,8121,217217,209.4750,209.4750,0,0,16
176790,2025,2,12,8121,217777,206.6250,206.6250,0,0,15
176791,2025,2,12,8121,219844,208.7625,235.1250,0,0,18
176792,2025,2,12,8121,219009,175.9875,175.9875,0,0,54
176793,2025,2,12,8121,219029,295.6875,295.6875,0,0,23
176794,2025,2,12,8121,222087,183.1125,234.4125,0,0,34
176795,2025,2,12,8121,320485,155.3250,205.9125,1,0,38
176787,2025,2,12,8121,216233,121.1250,121.1250,0,0,17
176798,2025,2,12,8121,222765,227.2875,227.2875,0,0,11
176799,2025,2,12,8121,223245,205.9125,205.9125,0,0,45
176800,2025,2,12,8121,223153,175.9875,212.3250,1,0,157
176801,2025,2,12,8121,398721,358.3875,469.5375,1,1,64
176802,2025,2,12,8121,245387,350.5500,469.5375,1,1,72
176803,2025,2,12,8121,245338,349.8375,469.5375,1,0,57
176804,2025,2,12,8218,216418,66.2625,84.7875,0,0,50
176805,2025,2,12,8218,216419,69.8250,85.5000,0,0,38
176770,2025,2,12,8222,378934,155.3250,213.0375,1,1,68
176760,2025,2,12,8222,300291,111.8625,111.8625,0,0,27
176762,2025,2,12,8222,216425,132.5250,132.5250,0,0,132
176763,2025,2,12,8222,216233,132.5250,132.5250,0,0,125
176764,2025,2,12,8222,217390,173.1375,173.1375,0,0,165
176766,2025,2,12,8222,219009,211.6125,211.6125,0,0,183
176767,2025,2,12,8222,219029,327.0375,327.0375,0,0,109
176768,2025,2,12,8222,222087,170.2875,227.2875,0,0,182
176769,2025,2,12,8222,320485,155.3250,213.0375,1,1,91
176709,2025,2,12,8023,216419,107.5875,107.5875,0,1,225
176772,2025,2,12,8222,222765,231.5625,231.5625,0,0,94
176773,2025,2,12,8222,223245,208.7625,236.5500,0,0,73
176775,2025,2,12,8222,398721,355.5375,498.0375,1,1,103
176776,2025,2,12,8222,245387,355.5375,498.0375,1,1,131
176777,2025,2,12,8222,245338,355.5375,498.0375,1,1,159
176779,2025,2,12,8222,547934,177.4125,177.4125,0,0,40
176782,2025,2,12,8121,216418,70.5375,86.2125,0,0,41
176786,2025,2,12,8121,216425,125.4000,125.4000,0,0,7
176654,2025,2,12,8095,547934,177.4125,177.4125,0,0,29
176645,2025,2,12,8095,222087,192.3750,227.2875,0,0,106
176646,2025,2,12,8095,320485,158.8875,213.0375,1,1,91
176647,2025,2,12,8095,378934,157.4625,213.0375,1,1,38
176648,2025,2,12,8095,222765,234.4125,234.4125,0,0,72
176649,2025,2,12,8095,223245,212.3250,236.5500,0,0,68
176650,2025,2,12,8095,223153,177.4125,236.5500,1,1,168
176652,2025,2,12,8095,245387,357.6750,498.0375,1,1,108
176653,2025,2,12,8095,245338,358.3875,498.0375,1,0,153
176644,2025,2,12,8095,219029,326.3250,326.3250,0,0,55
176657,2025,2,12,8094,216418,69.1125,86.9250,0,1,145
176658,2025,2,12,8094,216419,70.5375,86.2125,0,1,187
176659,2025,2,12,8094,300021,70.5375,87.6375,0,1,36
176660,2025,2,12,8094,300291,109.7250,109.7250,0,0,5
176662,2025,2,12,8094,216425,117.5625,117.5625,0,0,19
176663,2025,2,12,8094,216233,120.4125,120.4125,0,0,56
176664,2025,2,12,8094,217390,166.0125,166.0125,0,0,35
176665,2025,2,12,8094,217217,208.7625,208.7625,0,0,50
176629,2025,2,12,8091,223153,177.4125,236.5500,1,1,95
178250,2025,2,12,9984,679023,177.4125,191.6625,0,1,35
176616,2025,2,12,8091,216418,110.4375,110.4375,0,0,28
176618,2025,2,12,8091,216425,133.9500,133.9500,0,0,47
176619,2025,2,12,8091,216233,133.2375,133.2375,0,0,33
176620,2025,2,12,8091,217390,175.9875,175.9875,0,0,23
176624,2025,2,12,8091,219009,213.7500,213.7500,0,0,39
176625,2025,2,12,8091,219029,327.0375,327.0375,0,0,32
176628,2025,2,12,8091,223245,236.5500,236.5500,0,0,16
176666,2025,2,12,8094,217777,209.4750,209.4750,0,0,72
176632,2025,2,12,8095,216418,106.8750,106.8750,0,0,232
176633,2025,2,12,8095,216419,104.0250,104.0250,0,0,79
176634,2025,2,12,8095,300021,107.5875,107.5875,0,0,75
176637,2025,2,12,8095,216425,132.5250,132.5250,0,0,95
176638,2025,2,12,8095,216233,133.2375,133.2375,0,0,71
176639,2025,2,12,8095,217390,173.1375,173.1375,0,0,144
176642,2025,2,12,8095,219844,368.3625,368.3625,0,0,6
176643,2025,2,12,8095,219009,211.6125,211.6125,0,0,135
176698,2025,2,12,8063,222765,227.2875,227.2875,0,0,34
176688,2025,2,12,8063,217390,138.9375,138.9375,0,0,35
176689,2025,2,12,8063,217217,208.0500,208.0500,0,0,19
176690,2025,2,12,8063,217777,210.9000,210.9000,0,0,29
176692,2025,2,12,8063,219009,174.5625,174.5625,0,0,122
176693,2025,2,12,8063,219029,295.6875,295.6875,0,0,34
176694,2025,2,12,8063,222087,193.8000,234.4125,0,0,40
176695,2025,2,12,8063,320485,155.3250,205.9125,1,1,40
176696,2025,2,12,8063,378934,158.1750,205.9125,1,1,57
176687,2025,2,12,8063,216233,125.4000,125.4000,0,0,33
176699,2025,2,12,8063,223245,208.0500,208.0500,0,0,60
176700,2025,2,12,8063,223153,177.4125,212.3250,1,1,125
176702,2025,2,12,8063,245387,355.5375,469.5375,1,0,25
176703,2025,2,12,8063,245338,355.5375,469.5375,1,0,58
176705,2025,2,12,8063,547934,177.4125,177.4125,0,0,13
176706,2025,2,12,8063,679023,177.4125,213.0375,0,0,6
176707,2025,2,12,8063,546789,177.4125,177.4125,0,0,9
176708,2025,2,12,8023,216418,106.1625,107.5875,0,1,372
176675,2025,2,12,8094,223153,172.4250,235.8375,1,0,131
176667,2025,2,12,8094,219844,209.4750,209.4750,0,0,36
176668,2025,2,12,8094,219009,192.3750,192.3750,0,0,144
176669,2025,2,12,8094,219029,312.7875,312.7875,0,0,27
176670,2025,2,12,8094,222087,234.4125,234.4125,0,0,47
176671,2025,2,12,8094,320485,155.3250,205.9125,1,1,103
176672,2025,2,12,8094,378934,155.3250,205.9125,1,1,60
176673,2025,2,12,8094,222765,226.5750,226.5750,0,0,58
176674,2025,2,12,8094,223245,235.1250,235.1250,0,0,84
176807,2025,2,12,8218,216425,116.8500,116.8500,0,0,5
176676,2025,2,12,8094,398721,355.5375,469.5375,1,1,66
176677,2025,2,12,8094,245387,356.9625,469.5375,1,1,94
176678,2025,2,12,8094,245338,359.1000,469.5375,1,0,102
176680,2025,2,12,8094,547934,177.4125,177.4125,0,0,14
176681,2025,2,12,8094,679023,177.4125,177.4125,0,0,17
176682,2025,2,12,8094,546789,177.4125,177.4125,0,0,30
176683,2025,2,12,8063,216418,69.1125,86.9250,0,1,40
176684,2025,2,12,8063,216419,71.9625,85.5000,0,1,31
176952,2025,2,12,8438,300021,69.8250,87.6375,0,1,45
176941,2025,2,12,8422,378934,157.4625,205.9125,1,1,33
176942,2025,2,12,8422,222765,227.2875,227.2875,0,0,32
176943,2025,2,12,8422,223245,213.0375,213.0375,0,0,40
176944,2025,2,12,8422,223153,178.8375,212.3250,1,0,135
176946,2025,2,12,8422,245387,355.5375,469.5375,1,1,57
176947,2025,2,12,8422,245338,355.5375,469.5375,1,1,55
176950,2025,2,12,8438,216418,69.8250,88.3500,0,1,102
176951,2025,2,12,8438,216419,69.8250,88.3500,0,1,120
176940,2025,2,12,8422,320485,157.4625,205.9125,1,1,39
176954,2025,2,12,8438,216425,119.7000,119.7000,0,0,29
176955,2025,2,12,8438,216233,118.9875,118.9875,0,0,48
176956,2025,2,12,8438,217390,163.1625,163.1625,0,0,54
176957,2025,2,12,8438,217217,206.6250,206.6250,0,0,47
176958,2025,2,12,8438,217777,207.3375,207.3375,0,0,54
176959,2025,2,12,8438,219844,208.0500,208.0500,0,0,46
176960,2025,2,12,8438,219009,195.2250,195.2250,0,0,126
176961,2025,2,12,8438,219029,312.7875,312.7875,0,0,31
176925,2025,2,12,8400,398721,355.5375,498.0375,1,1,47
176914,2025,2,12,8400,216233,134.6625,134.6625,0,0,40
176915,2025,2,12,8400,217390,173.1375,173.1375,0,0,26
176919,2025,2,12,8400,219009,205.2000,205.2000,0,0,75
176920,2025,2,12,8400,219029,327.0375,327.0375,0,0,86
176921,2025,2,12,8400,222087,183.1125,227.2875,0,0,45
176922,2025,2,12,8400,222765,237.9750,237.9750,0,0,44
176923,2025,2,12,8400,223245,213.0375,236.5500,0,0,57
176924,2025,2,12,8400,223153,177.4125,236.5500,1,1,308
176962,2025,2,12,8438,222087,234.4125,234.4125,0,0,52
176927,2025,2,12,8400,245338,355.5375,498.0375,1,1,134
176928,2025,2,12,8422,216418,68.4000,87.6375,0,0,46
176929,2025,2,12,8422,216419,70.5375,86.9250,0,0,35
176932,2025,2,12,8422,216233,121.1250,121.1250,0,0,26
176933,2025,2,12,8422,217390,138.9375,138.9375,0,0,18
176937,2025,2,12,8422,219009,180.9750,180.9750,0,0,127
176938,2025,2,12,8422,219029,295.6875,295.6875,0,0,24
176939,2025,2,12,8422,222087,228.0000,228.0000,0,0,53
177004,2025,2,12,8562,219029,327.0375,327.0375,0,0,63
176993,2025,2,12,8555,245338,360.5250,469.5375,1,1,34
176994,2025,2,12,8562,216418,106.8750,105.4500,0,1,191
176995,2025,2,12,8562,216419,106.1625,105.4500,0,1,93
176996,2025,2,12,8562,300021,108.3000,104.7375,0,1,77
176998,2025,2,12,8562,216425,131.8125,131.8125,0,0,45
176999,2025,2,12,8562,216233,133.9500,133.9500,0,0,57
177000,2025,2,12,8562,217390,169.5750,169.5750,0,0,88
177003,2025,2,12,8562,219009,218.0250,218.0250,0,0,112
176990,2025,2,12,8555,223153,178.1250,205.2000,1,0,41
177005,2025,2,12,8562,222087,161.0250,226.5750,0,0,95
177006,2025,2,12,8562,320485,156.7500,213.0375,1,1,113
177007,2025,2,12,8562,378934,156.0375,213.0375,1,1,81
177008,2025,2,12,8562,222765,222.3000,222.3000,0,0,57
177009,2025,2,12,8562,223245,200.2125,236.5500,0,0,51
177010,2025,2,12,8562,223153,177.4125,236.5500,1,0,116
177011,2025,2,12,8562,398721,355.5375,498.0375,1,1,55
177012,2025,2,12,8562,245387,355.5375,498.0375,1,1,65
176972,2025,2,12,8438,600934,519.4125,519.4125,0,0,15
176963,2025,2,12,8438,320485,158.1750,205.9125,1,1,80
176964,2025,2,12,8438,378934,158.1750,205.9125,1,1,116
176966,2025,2,12,8438,222765,227.2875,227.2875,0,0,55
176967,2025,2,12,8438,223245,235.8375,235.8375,0,0,68
176968,2025,2,12,8438,223153,178.1250,235.8375,1,0,178
176969,2025,2,12,8438,398721,362.6625,469.5375,1,1,46
176970,2025,2,12,8438,245387,356.9625,469.5375,1,0,101
176971,2025,2,12,8438,245338,358.3875,469.5375,1,1,136
176913,2025,2,12,8400,216425,132.5250,132.5250,0,0,42
176974,2025,2,12,8555,216418,72.6750,88.3500,0,1,45
176975,2025,2,12,8555,216419,69.8250,86.9250,0,0,15
176979,2025,2,12,8555,216233,114.0000,114.0000,0,0,31
