RECORD_ID,YEAR,MONTH,DAY,STORE_ID,SKU_ID,TOTAL_PRICE,BASE_PRICE,UNITS_SOLD
130460,2024,7,24,9813,219029,312.7875,312.7875,35
132540,2024,8,7,8058,219009,225.8625,225.8625,43
121273,2024,6,19,8400,219009,218.7375,218.7375,46
106021,2024,4,10,9872,219009,194.5125,194.5125,141
111522,2024,5,8,8562,219009,198.7875,198.7875,114
103051,2024,4,3,8023,219009,193.0875,193.0875,126
62362,2023,10,10,8400,219029,321.3375,321.3375,47
52890,2023,8,29,9147,219029,327.0375,327.0375,37
175147,2025,2,5,8222,219009,220.1625,220.1625,163
84430,2024,1,9,9672,219029,327.0375,327.0375,39
81294,2023,12,26,9731,219009,210.1875,210.1875,39
81169,2023,12,26,9611,219029,327.0375,327.0375,37
52112,2023,8,22,9872,219009,215.8875,215.8875,153
71152,2023,11,14,9436,219009,216.6,216.6,33
2575,2023,1,24,9456,219009,227.2875,227.2875,45
21038,2023,4,11,9872,219029,295.6875,295.6875,47
23612,2023,4,25,9279,219029,295.6875,295.6875,36
43712,2023,7,18,9700,219009,227.2875,227.2875,13
60359,2023,9,26,9909,219029,327.0375,327.0375,34
16531,2023,3,28,8218,219009,209.475,227.2875,55
75383,2023,12,5,8319,219009,198.7875,198.7875,50
100853,2024,3,20,9613,219009,215.175,215.175,25
167095,2025,1,1,8319,219009,133.95,183.1125,50
155953,2024,11,13,9147,219029,327.0375,327.0375,37
30258,2023,5,23,9430,219009,213.0375,213.0375,75
153951,2024,11,6,8317,219029,295.6875,295.6875,40
13275,2023,3,14,8317,219029,295.6875,295.6875,76
11378,2023,2,28,9954,219009,118.275,227.2875,403
119338,2024,6,12,8091,219029,327.0375,327.0375,31
31725,2023,5,30,9221,219029,312.7875,312.7875,20
46765,2023,8,1,9481,219009,227.2875,227.2875,42
38782,2023,6,27,9680,219029,295.6875,295.6875,14
53876,2023,8,29,9954,219029,295.6875,295.6875,35
3581,2023,1,31,8400,219009,227.2875,227.2875,28
11542,2023,3,7,8023,219009,111.8625,227.2875,128
24285,2023,4,25,9845,219009,208.05,208.05,121
54872,2023,9,5,9456,219029,295.6875,295.6875,22
148622,2024,10,9,9876,219009,189.525,189.525,82
56580,2023,9,12,9498,219009,217.3125,217.3125,109
94994,2024,2,27,8121,219029,193.0875,295.6875,92
167405,2025,1,1,9132,219029,295.6875,295.6875,4
135767,2024,8,21,8063,219029,295.6875,295.6875,23
116742,2024,5,29,9250,219029,327.0375,327.0375,48
37259,2023,6,20,9789,219009,227.2875,227.2875,51
176122,2025,2,5,9613,219029,327.0375,327.0375,66
112478,2024,5,8,9823,219029,327.0375,327.0375,72
92289,2024,2,13,9281,219009,188.8125,188.8125,103
34101,2023,6,6,9845,219009,207.3375,207.3375,156
168495,2025,1,8,8095,219029,327.0375,327.0375,53
103782,2024,4,3,9430,219009,223.725,223.725,39
37241,2023,6,20,9770,219029,295.6875,295.6875,12
135994,2024,8,21,8400,219029,308.5125,308.5125,55
95280,2024,2,27,8911,219009,192.375,192.375,78
67238,2023,10,31,8398,219029,327.0375,327.0375,33
30531,2023,5,23,9611,219029,317.0625,317.0625,46
32914,2023,6,6,8317,219009,219.45,219.45,177
104766,2024,4,10,8121,219029,295.6875,295.6875,35
62975,2023,10,10,9436,219029,312.7875,312.7875,28
132464,2024,8,7,8094,219009,198.7875,198.7875,60
11681,2023,3,7,8319,219029,312.7875,312.7875,36
26734,2023,5,9,9147,219029,327.0375,327.0375,39
76187,2023,12,5,9532,219009,186.675,227.2875,67
134787,2024,8,14,9279,219029,253.65,295.6875,10
100878,2024,3,20,9632,219009,194.5125,194.5125,48
36041,2023,6,20,8063,219029,295.6875,295.6875,22
31066,2023,5,30,8091,219029,327.0375,327.0375,50
124190,2024,6,26,9954,219029,295.6875,295.6875,20
150129,2024,10,16,9813,219009,191.6625,180.2625,77
78014,2023,12,12,9731,219009,195.225,195.225,68
169303,2025,1,8,9430,219009,220.1625,220.1625,65
111953,2024,5,8,9442,219029,316.35,316.35,42
62593,2023,10,10,9112,219029,327.0375,327.0375,64
3025,2023,1,24,9809,219009,222.3,222.3,66
9790,2023,2,21,9961,219029,179.55,327.0375,334
118203,2024,6,5,9092,219029,295.6875,295.6875,36
34036,2023,6,6,9823,219029,318.4875,318.4875,121
67261,2023,10,31,8400,219029,327.0375,327.0375,38
123300,2024,6,26,9250,219009,215.8875,215.8875,106
170542,2025,1,15,8991,219029,295.6875,295.6875,15
134061,2024,8,14,8091,219029,199.5,327.0375,152
8969,2023,2,21,9328,219029,180.2625,312.7875,124
65736,2023,10,24,8869,219009,234.4125,234.4125,27
15130,2023,3,21,8991,219009,215.175,215.175,59
85602,2024,1,16,9178,219009,198.7875,198.7875,65
64026,2023,10,17,8438,219009,217.3125,217.3125,97
127446,2024,7,10,9954,219009,194.5125,194.5125,81
18607,2023,4,4,9190,219029,312.7875,312.7875,60
74735,2023,11,28,9731,219009,191.6625,191.6625,47
102551,2024,3,27,9731,219009,201.6375,228,15
32797,2023,6,6,8023,219009,208.05,208.05,204
156716,2024,11,13,9823,219029,327.0375,327.0375,97
23387,2023,4,25,9092,219009,227.2875,227.2875,71
1628,2023,1,17,9984,219009,216.6,216.6,90
36334,2023,6,20,8555,219029,295.6875,295.6875,17
7219,2023,2,14,9221,219029,174.5625,312.7875,84
34749,2023,6,13,8869,219029,327.0375,327.0375,48
87963,2024,1,23,9823,219009,205.9125,205.9125,153
85760,2024,1,16,9328,219029,312.7875,312.7875,15
41885,2023,7,11,9490,219029,179.55,312.7875,89
41839,2023,7,11,9479,219009,222.3,222.3,68
117376,2024,5,29,9813,219029,304.2375,304.2375,25
30344,2023,5,23,9436,219029,312.7875,312.7875,10
70151,2023,11,7,9909,219029,327.0375,327.0375,43
98915,2024,3,13,9442,219009,192.375,192.375,35
94546,2024,2,20,9837,219029,199.5,322.7625,103
145656,2024,10,2,8058,219029,317.0625,317.0625,25
117122,2024,5,29,9578,219029,327.0375,327.0375,20
45330,2023,7,25,9680,219029,295.6875,295.6875,13
135718,2024,8,21,8095,219029,302.8125,302.8125,74
36923,2023,6,20,9479,219029,312.7875,312.7875,50
21544,2023,4,18,8400,219009,227.2875,227.2875,51
115759,2024,5,22,9823,219029,317.775,317.775,106
98148,2024,3,13,8094,219029,318.4875,318.4875,33
21777,2023,4,18,9112,219009,210.1875,210.1875,114
108837,2024,4,24,9481,219009,201.6375,201.6375,81
158465,2024,11,20,9876,219029,295.6875,295.6875,9
57722,2023,9,19,9112,219009,221.5875,221.5875,116
62403,2023,10,10,8438,219029,312.7875,312.7875,46
87457,2024,1,23,9430,219009,200.925,200.925,62
1302,2023,1,17,9789,219029,312.7875,312.7875,31
4510,2023,1,31,9731,219009,227.2875,227.2875,36
119406,2024,6,12,8063,219029,278.5875,278.5875,24
94844,2024,2,27,8095,219029,194.5125,327.0375,231
41123,2023,7,11,8319,219009,227.2875,227.2875,37
42456,2023,7,11,9954,219009,227.2875,227.2875,57
144845,2024,9,25,9479,219009,189.525,189.525,50
138627,2024,8,28,9789,219029,262.2,305.6625,28
53900,2023,8,29,9961,219029,327.0375,327.0375,32
67219,2023,10,31,8392,219029,312.7875,312.7875,9
74665,2023,11,28,9632,219029,295.6875,295.6875,17
27198,2023,5,9,9532,219009,142.5,215.8875,230
144083,2024,9,25,8218,219029,295.6875,295.6875,14
28350,2023,5,16,9132,219009,183.825,223.725,43
177682,2025,2,12,9578,219029,327.0375,327.0375,32
78523,2023,12,19,8023,219009,205.2,205.2,180
90482,2024,2,6,9147,219029,327.0375,327.0375,37
76855,2023,12,12,8063,219029,295.6875,295.6875,31
149345,2024,10,16,9112,219029,327.0375,327.0375,73
100349,2024,3,20,9178,219009,198.7875,198.7875,16
97378,2024,3,6,9436,219009,187.3875,187.3875,62
146741,2024,10,2,9713,219029,327.0375,327.0375,44
127921,2024,7,17,8869,219009,225.8625,225.8625,59
153049,2024,10,30,9479,219029,312.7875,312.7875,19
105931,2024,4,10,9823,219029,327.0375,327.0375,105
41124,2023,7,11,8319,219029,193.8,312.7875,63
147087,2024,10,2,9909,219029,232.9875,327.0375,101
17908,2023,3,28,9954,219029,295.6875,295.6875,20
95998,2024,2,27,9680,219029,194.5125,295.6875,50
23004,2023,4,25,8058,219029,327.0375,327.0375,33
157904,2024,11,20,9432,219009,191.6625,191.6625,50
29367,2023,5,16,9954,219009,205.2,205.2,61
35436,2023,6,13,9611,219009,221.5875,221.5875,122
131695,2024,7,31,9436,219009,198.7875,198.7875,78
72362,2023,11,21,9043,219009,173.1375,203.0625,203
137383,2024,8,28,8094,219029,312.7875,312.7875,37
100194,2024,3,20,8911,219029,295.6875,295.6875,10
131266,2024,7,31,9043,219009,225.8625,225.8625,64
127088,2024,7,10,9713,219029,181.6875,327.0375,179
23052,2023,4,25,8121,219009,227.2875,227.2875,57
177031,2025,2,12,8869,219009,210.1875,210.1875,92
173683,2025,1,29,8400,219029,327.0375,327.0375,53
11081,2023,2,28,9770,219009,118.275,227.2875,468
1029,2023,1,17,9498,219029,312.7875,312.7875,28
160443,2024,12,4,8222,219029,327.0375,327.0375,49
29349,2023,5,16,9909,219029,327.0375,327.0375,35
160108,2024,11,27,9876,219029,295.6875,295.6875,21
124450,2024,7,3,8218,219029,177.4125,295.6875,78
116232,2024,5,29,8121,219009,181.6875,181.6875,69
136989,2024,8,21,9789,219029,251.5125,305.6625,33
25811,2023,5,2,9789,219029,312.7875,312.7875,36
18632,2023,4,4,9221,219029,312.7875,312.7875,50
154600,2024,11,6,9425,219009,178.125,178.125,42
169155,2025,1,8,9250,219029,327.0375,327.0375,42
3094,2023,1,24,9876,219029,295.6875,295.6875,11
138202,2024,8,28,9425,219029,295.6875,295.6875,9
52392,2023,8,29,8063,219029,295.6875,295.6875,37
40435,2023,7,4,9700,219009,227.2875,227.2875,22
83709,2024,1,9,8555,219029,295.6875,295.6875,7
166198,2024,12,25,9481,219029,327.0375,327.0375,56
125427,2024,7,3,9680,219029,183.825,295.6875,86
106808,2024,4,17,9147,219029,327.0375,327.0375,29
68773,2023,11,7,8121,219029,295.6875,295.6875,41
111354,2024,5,8,8317,219009,198.7875,198.7875,174
76078,2023,12,5,9456,219029,295.6875,295.6875,13
149667,2024,10,16,9439,219029,295.6875,295.6875,15
120650,2024,6,12,9813,219009,198.7875,198.7875,54
85421,2024,1,16,8991,219029,295.6875,295.6875,24
71856,2023,11,14,9984,219009,204.4875,227.2875,85
35395,2023,6,13,9578,219009,208.7625,208.7625,37
163112,2024,12,11,9680,219029,295.6875,295.6875,19
20423,2023,4,11,9442,219029,314.2125,314.2125,39
69576,2023,11,7,9481,219009,223.725,223.725,32
83756,2024,1,9,8869,219009,200.2125,200.2125,61
16554,2023,3,28,8317,219029,295.6875,295.6875,76
126699,2024,7,10,9442,219009,225.8625,225.8625,42
53815,2023,8,29,9881,219009,234.4125,234.4125,79
27777,2023,5,9,9984,219009,141.075,227.2875,339
158523,2024,11,20,9881,219009,201.6375,201.6375,35
127536,2024,7,17,8095,219009,223.0125,223.0125,109
116083,2024,5,29,8095,219029,315.6375,315.6375,78
5494,2023,2,7,9147,219009,227.2875,227.2875,48
130394,2024,7,24,9745,219029,327.0375,327.0375,75
175612,2025,2,5,9178,219009,180.975,180.975,31
37905,2023,6,27,8400,219029,327.0375,327.0375,28
151164,2024,10,23,9273,219029,234.4125,234.4125,43
174816,2025,1,29,9876,219009,180.975,180.975,86
107606,2024,4,17,9809,219009,203.0625,203.0625,47
1008,2023,1,17,9490,219029,312.7875,312.7875,9
12142,2023,3,7,9273,219029,234.4125,234.4125,27
23775,2023,4,25,9432,219029,295.6875,295.6875,29
157189,2024,11,20,8121,219029,295.6875,295.6875,14
116873,2024,5,29,9442,219029,327.0375,327.0375,25
175124,2025,2,5,8058,219009,222.3,222.3,88
66321,2023,10,24,9490,219009,216.6,216.6,29
53516,2023,8,29,9713,219029,327.0375,327.0375,31
27753,2023,5,9,9961,219029,327.0375,327.0375,53
87202,2024,1,23,9147,219009,205.2,205.2,67
131489,2024,7,31,9273,219029,234.4125,234.4125,30
5135,2023,2,7,8317,219029,295.6875,295.6875,71
29578,2023,5,23,8222,219029,319.2,319.2,59
97018,2024,3,6,9132,219029,295.6875,295.6875,45
154116,2024,11,6,8562,219009,178.8375,219.45,147
46893,2023,8,1,9611,219029,327.0375,327.0375,60
173938,2025,1,29,9132,219029,295.6875,295.6875,18
177809,2025,2,12,9700,219009,199.5,222.3,45
1217,2023,1,17,9713,219029,327.0375,327.0375,44
63542,2023,10,10,9880,219029,312.7875,312.7875,44
158116,2024,11,20,9611,219029,327.0375,327.0375,28
127969,2024,7,17,8911,219029,290.7,295.6875,24
86866,2024,1,23,8319,219009,198.7875,198.7875,75
83134,2024,1,2,9872,219009,193.0875,193.0875,96
176896,2025,2,12,8398,219009,191.6625,222.3,104
10858,2023,2,28,9532,219029,295.6875,295.6875,34
87668,2024,1,23,9532,219029,312.7875,312.7875,9
45773,2023,7,25,9984,219029,312.7875,312.7875,53
54648,2023,9,5,9273,219009,198.7875,198.7875,71
92247,2024,2,13,9273,219009,183.1125,183.1125,74
93954,2024,2,20,9328,219029,190.95,312.7875,154
68514,2023,10,31,9909,219029,327.0375,327.0375,33
96160,2024,2,27,9823,219029,194.5125,327.0375,338
89458,2024,1,30,9700,219009,210.1875,210.1875,14
82537,2024,1,2,9430,219009,210.1875,210.1875,64
100897,2024,3,20,9680,219009,198.7875,198.7875,18
143144,2024,9,18,9432,219009,172.425,172.425,79
88179,2024,1,23,9909,219009,207.3375,207.3375,116
36016,2023,6,20,8094,219009,213.75,213.75,74
120063,2024,6,12,9279,219009,189.525,189.525,50
65664,2023,10,24,8438,219009,223.725,223.725,82
144377,2024,9,25,9043,219029,327.0375,327.0375,24
178023,2025,2,12,9845,219009,203.775,203.775,231
46538,2023,8,1,9281,219009,227.2875,227.2875,14
26139,2023,5,2,9984,219009,227.2875,227.2875,62
33133,2023,6,6,8991,219029,295.6875,295.6875,35
6020,2023,2,7,9611,219009,227.2875,227.2875,84
100221,2024,3,20,9043,219009,210.1875,210.1875,14
173622,2025,1,29,8319,219009,189.525,189.525,48
177197,2025,2,12,9147,219009,218.7375,218.7375,85
146149,2024,10,2,9178,219009,142.5,175.275,67
60278,2023,9,26,9879,219009,227.2875,227.2875,21
137167,2024,8,21,9879,219029,312.7875,312.7875,14
156931,2024,11,13,9909,219029,327.0375,327.0375,52
84837,2024,1,9,9880,219029,312.7875,312.7875,40
161937,2024,12,11,8091,219009,161.7375,222.3,164
140713,2024,9,11,8023,219029,326.325,326.325,79
56096,2023,9,12,9112,219029,317.0625,317.0625,18
99394,2024,3,13,9789,219009,198.7875,198.7875,53
50389,2023,8,15,9823,219009,218.025,218.025,196
95715,2024,2,27,9432,219029,191.6625,295.6875,79
83391,2024,1,9,8094,219009,190.95,190.95,116
14286,2023,3,14,9731,219009,200.925,227.2875,40
107818,2024,4,17,9961,219009,205.9125,205.9125,78
143786,2024,9,18,9890,219029,327.0375,327.0375,27
17718,2023,3,28,9809,219009,227.2875,227.2875,37
113801,2024,5,15,9498,219029,312.7875,312.7875,23
106304,2024,4,17,8063,219029,295.6875,295.6875,24
75578,2023,12,5,8991,219009,189.525,215.8875,96
157567,2024,11,20,9132,219009,195.225,195.225,30
10416,2023,2,28,9164,219009,115.425,227.2875,570
137357,2024,8,28,8095,219009,148.9125,198.7875,145
153344,2024,10,30,9745,219009,175.9875,222.3,116
79719,2023,12,19,9789,219029,312.7875,312.7875,15
63562,2023,10,10,9881,219029,327.0375,327.0375,42
158220,2024,11,20,9713,219009,195.9375,222.3,35
55423,2023,9,5,9880,219029,312.7875,312.7875,39
64540,2023,10,17,9439,219009,227.2875,227.2875,25
27647,2023,5,9,9880,219029,312.7875,312.7875,25
140914,2024,9,11,8400,219029,327.0375,327.0375,60
155270,2024,11,6,9890,219029,327.0375,327.0375,67
65346,2023,10,24,8095,219009,222.3,222.3,58
83468,2024,1,9,8058,219029,327.0375,327.0375,32
78079,2023,12,12,9789,219029,312.7875,312.7875,16
6256,2023,2,7,9823,219029,327.0375,327.0375,109
77976,2023,12,12,9700,219009,190.95,190.95,17
115713,2024,5,22,9789,219009,195.9375,195.9375,97
128527,2024,7,17,9498,219029,312.7875,312.7875,43
130275,2024,7,24,9613,219009,223.0125,223.0125,95
67450,2023,10,31,9043,219029,327.0375,327.0375,9
123703,2024,6,26,9672,219009,225.8625,225.8625,48
24566,2023,5,2,8094,219009,227.2875,227.2875,73
11082,2023,2,28,9770,219029,295.6875,295.6875,15
132923,2024,8,7,9092,219009,194.5125,194.5125,45
153322,2024,10,30,9731,219009,178.125,222.3,123
40754,2023,7,4,9881,219009,227.2875,227.2875,72
64264,2023,10,17,9147,219029,327.0375,327.0375,54
36269,2023,6,20,8400,219029,327.0375,327.0375,40
105592,2024,4,10,9490,219009,194.5125,194.5125,62
92904,2024,2,13,9837,219029,322.7625,322.7625,53
108460,2024,4,24,9164,219009,205.9125,205.9125,68
130078,2024,7,24,9456,219029,295.6875,295.6875,19
63012,2023,10,10,9479,219009,221.5875,221.5875,56
163092,2024,12,11,9632,219009,160.3125,183.1125,161
161866,2024,12,4,9954,219009,185.25,185.25,64
91217,2024,2,6,9813,219009,198.7875,198.7875,64
64437,2023,10,17,9281,219009,227.2875,227.2875,52
16081,2023,3,21,9809,219009,210.1875,210.1875,41
132206,2024,7,31,9872,219009,194.5125,194.5125,116
85716,2024,1,16,9279,219029,295.6875,295.6875,23
585,2023,1,17,9147,219029,312.7875,312.7875,32
157473,2024,11,20,8911,219009,183.1125,183.1125,30
167131,2025,1,1,8398,219029,327.0375,327.0375,15
133781,2024,8,7,9837,219009,225.8625,225.8625,37
126817,2024,7,10,9456,219029,180.975,295.6875,100
370,2023,1,17,8555,219009,227.2875,227.2875,25
131442,2024,7,31,9221,219029,312.7875,312.7875,16
120671,2024,6,12,9823,219009,215.175,215.175,133
115994,2024,5,22,9954,219029,295.6875,295.6875,23
152009,2024,10,23,9909,219029,275.7375,327.0375,34
87039,2024,1,23,8869,219009,195.225,195.225,87
46087,2023,8,1,8400,219009,227.2875,227.2875,11
124937,2024,7,3,9250,219009,209.475,209.475,81
118425,2024,6,5,9279,219009,189.525,189.525,59
47037,2023,8,1,9745,219009,226.575,226.575,54
10549,2023,2,28,9279,219029,295.6875,295.6875,12
59306,2023,9,26,9043,219029,327.0375,327.0375,18
101749,2024,3,27,8869,219009,211.6125,211.6125,23
67449,2023,10,31,9043,219009,210.1875,210.1875,58
4770,2023,1,31,9880,219029,312.7875,312.7875,32
171965,2025,1,22,8317,219009,178.8375,178.8375,143
144619,2024,9,25,9279,219009,170.2875,170.2875,56
30960,2023,5,23,9890,219029,327.0375,327.0375,28
76548,2023,12,5,9845,219009,197.3625,197.3625,125
20359,2023,4,11,9281,219009,227.2875,227.2875,60
115419,2024,5,22,9490,219009,190.95,190.95,77
68794,2023,11,7,8218,219029,255.075,295.6875,25
170663,2025,1,15,9132,219009,180.975,180.975,52
122152,2024,6,19,9680,219029,295.6875,295.6875,19
109647,2024,5,1,8222,219029,327.0375,327.0375,66
56515,2023,9,12,9479,219009,227.2875,227.2875,76
66031,2023,10,24,9273,219009,177.4125,177.4125,41
132421,2024,8,7,8091,219029,327.0375,327.0375,47
51578,2023,8,22,9432,219009,209.475,209.475,92
65497,2023,10,24,8121,219029,295.6875,295.6875,25
112878,2024,5,15,8023,219009,193.0875,193.0875,270
113215,2024,5,15,8991,219009,185.9625,185.9625,72
72706,2023,11,21,9430,219029,327.0375,327.0375,56
107588,2024,4,17,9837,219009,241.5375,241.5375,36
145771,2024,10,2,8319,219009,141.075,195.225,173
111971,2024,5,8,9430,219029,327.0375,327.0375,31
59794,2023,9,26,9481,219029,327.0375,327.0375,39
165883,2024,12,25,9221,219029,312.7875,312.7875,15
141344,2024,9,11,9279,219029,295.6875,295.6875,18
105547,2024,4,10,9479,219009,183.825,183.825,82
5176,2023,2,7,8392,219029,312.7875,312.7875,22
145915,2024,10,2,8562,219009,140.3625,215.8875,358
130827,2024,7,31,8094,219009,198.7875,198.7875,93
127968,2024,7,17,8911,219009,188.1,188.1,47
8773,2023,2,21,9147,219009,113.2875,227.2875,449
56984,2023,9,12,9872,219029,295.6875,295.6875,21
43950,2023,7,18,9872,219029,295.6875,295.6875,34
18823,2023,4,4,9439,219009,227.2875,227.2875,26
48712,2023,8,8,9789,219009,227.2875,227.2875,45
137868,2024,8,28,9112,219029,327.0375,327.0375,33
128043,2024,7,17,9112,219029,294.2625,327.0375,62
69216,2023,11,7,9178,219009,227.2875,227.2875,34
113533,2024,5,15,9281,219029,312.7875,312.7875,24
90859,2024,2,6,9479,219029,312.7875,312.7875,28
122132,2024,6,19,9632,219009,187.3875,187.3875,80
17871,2023,3,28,9890,219029,327.0375,327.0375,48
66831,2023,10,24,9881,219009,205.2,234.4125,63
104083,2024,4,3,9613,219029,327.0375,327.0375,36
113883,2024,5,15,9611,219029,327.0375,327.0375,53
93817,2024,2,20,9190,219029,193.8,303.525,160
68603,2023,11,7,8091,219009,210.1875,234.4125,14
56712,2023,9,12,9632,219029,295.6875,295.6875,14
130802,2024,7,31,8095,219009,225.8625,225.8625,102
141122,2024,9,11,9092,219029,295.6875,295.6875,23
122133,2024,6,19,9632,219029,295.6875,295.6875,19
33082,2023,6,6,8562,219029,319.2,319.2,76
144253,2024,9,25,8555,219029,295.6875,295.6875,8
16577,2023,3,28,8319,219029,312.7875,312.7875,33
137248,2024,8,21,9909,219009,203.0625,203.0625,68
51370,2023,8,22,9250,219009,175.9875,227.2875,86
122486,2024,6,19,9881,219009,225.8625,225.8625,80
172065,2025,1,22,8422,219009,178.8375,178.8375,110
61289,2023,10,3,9439,219009,126.825,227.2875,193
102392,2024,3,27,9578,219009,193.0875,193.0875,39
96226,2024,2,27,9845,219009,211.6125,211.6125,143
5627,2023,2,7,9273,219029,228.7125,228.7125,29
13314,2023,3,14,8392,219009,201.6375,227.2875,18
170130,2025,1,15,8095,219029,327.0375,327.0375,76
5648,2023,2,7,9279,219029,295.6875,295.6875,26
121611,2024,6,19,9190,219009,198.7875,198.7875,138
2280,2023,1,24,9190,219009,227.2875,227.2875,114
109623,2024,5,1,8058,219009,210.1875,210.1875,85
61683,2023,10,3,9745,219009,126.1125,218.025,339
44475,2023,7,25,8422,219009,210.1875,210.1875,80
104404,2024,4,3,9876,219009,194.5125,194.5125,66
174705,2025,1,29,9823,219009,222.3,222.3,153
111523,2024,5,8,8562,219029,327.0375,327.0375,61
101869,2024,3,27,9112,219009,229.425,229.425,57
65220,2023,10,17,9890,219029,327.0375,327.0375,32
94968,2024,2,27,8222,219029,193.0875,327.0375,180
69087,2023,11,7,9043,219009,210.1875,210.1875,45
8453,2023,2,21,8392,219009,116.85,227.2875,220
90184,2024,2,6,8398,219029,327.0375,327.0375,43
38461,2023,6,27,9439,219029,295.6875,295.6875,14
97713,2024,3,6,9745,219029,327.0375,327.0375,35
28281,2023,5,16,9043,219009,227.2875,227.2875,39
22862,2023,4,18,9984,219009,227.2875,227.2875,63
129,2023,1,17,8058,219009,208.05,208.05,51
2817,2023,1,24,9680,219009,227.2875,227.2875,54
124852,2024,7,3,9164,219029,175.275,323.475,188
108369,2024,4,24,9092,219009,197.3625,197.3625,97
100970,2024,3,20,9745,219009,210.1875,210.1875,28
10943,2023,2,28,9613,219029,327.0375,327.0375,51
37098,2023,6,20,9613,219029,327.0375,327.0375,78
174176,2025,1,29,9371,219029,327.0375,327.0375,8
7619,2023,2,14,9578,219009,118.9875,227.2875,451
87376,2024,1,23,9281,219009,190.95,190.95,69
115056,2024,5,22,9190,219009,191.6625,191.6625,164
1769,2023,1,24,8058,219009,227.2875,227.2875,43
135934,2024,8,21,8319,219029,312.7875,312.7875,10
109840,2024,5,1,8438,219029,312.7875,312.7875,50
135506,2024,8,14,9876,219009,166.725,186.675,79
46721,2023,8,1,9456,219009,227.2875,227.2875,42
80598,2023,12,26,9112,219029,327.0375,327.0375,63
175768,2025,2,5,9328,219009,195.225,195.225,92
54065,2023,9,5,8058,219009,205.9125,205.9125,50
45070,2023,7,25,9436,219009,227.2875,227.2875,14
7046,2023,2,14,9043,219029,173.85,327.0375,73
1183,2023,1,17,9680,219009,219.45,219.45,44
2351,2023,1,24,9273,219009,195.9375,195.9375,38
40932,2023,7,11,8094,219029,178.8375,312.7875,140
22952,2023,4,25,8063,219029,295.6875,295.6875,32
156189,2024,11,13,9442,219009,222.3,222.3,46
88949,2024,1,30,9250,219029,327.0375,327.0375,40
159231,2024,11,27,9147,219029,327.0375,327.0375,33
19757,2023,4,11,8222,219029,327.0375,327.0375,60
81404,2023,12,26,9823,219029,327.0375,327.0375,64
159508,2024,11,27,9439,219009,190.2375,190.2375,60
140446,2024,9,4,9879,219029,312.7875,312.7875,27
42696,2023,7,18,8121,219029,291.4125,291.4125,43
170745,2025,1,15,9190,219029,312.7875,312.7875,47
24836,2023,5,2,8422,219009,227.2875,227.2875,77
168326,2025,1,1,9880,219029,312.7875,312.7875,24
162173,2024,12,11,8319,219009,163.1625,183.1125,180
124810,2024,7,3,9132,219009,194.5125,194.5125,48
110655,2024,5,1,9632,219009,198.7875,198.7875,40
121930,2024,6,19,9479,219009,200.2125,200.2125,64
145873,2024,10,2,8438,219029,312.7875,312.7875,31
26328,2023,5,9,8121,219009,145.35,227.2875,141
124449,2024,7,3,8218,219009,194.5125,194.5125,29
178129,2025,2,12,9881,219029,327.0375,327.0375,36
39096,2023,6,27,9880,219009,219.45,219.45,66
88117,2024,1,23,9880,219029,312.7875,312.7875,21
63417,2023,10,10,9837,219009,230.85,230.85,48
26180,2023,5,9,8095,219029,327.0375,327.0375,56
130545,2024,7,24,9845,219009,225.8625,225.8625,142
177663,2025,2,12,9532,219029,312.7875,312.7875,43
54832,2023,9,5,9432,219009,208.05,208.05,70
84943,2024,1,9,9961,219029,327.0375,327.0375,48
82368,2024,1,2,9221,219029,312.7875,312.7875,24
92746,2024,2,13,9713,219009,205.9125,205.9125,73
65395,2023,10,24,8063,219009,221.5875,221.5875,64
83194,2024,1,2,9880,219009,190.2375,222.3,73
50738,2023,8,22,8094,219029,312.7875,312.7875,49
90123,2024,2,6,8317,219009,198.7875,198.7875,152
98995,2024,3,13,9432,219009,183.825,183.825,56
156850,2024,11,13,9879,219029,312.7875,312.7875,28
165477,2024,12,25,8392,219029,312.7875,312.7875,17
137382,2024,8,28,8094,219009,191.6625,191.6625,90
25519,2023,5,2,9490,219029,312.7875,312.7875,17
156808,2024,11,13,9872,219029,295.6875,295.6875,38
124530,2024,7,3,8398,219009,225.8625,225.8625,68
113612,2024,5,15,9430,219029,319.2,319.2,62
177350,2025,2,12,9279,219029,295.6875,295.6875,25
173530,2025,1,29,8222,219029,327.0375,327.0375,82
95865,2024,2,27,9532,219029,193.0875,312.7875,167
132829,2024,8,7,8869,219029,327.0375,327.0375,57
13297,2023,3,14,8319,219009,212.325,212.325,48
128549,2024,7,17,9532,219029,307.0875,307.0875,34
51054,2023,8,22,8555,219009,219.45,219.45,45
53244,2023,8,29,9456,219009,207.3375,207.3375,63
157945,2024,11,20,9456,219029,295.6875,295.6875,5
48289,2023,8,8,9425,219009,227.2875,227.2875,33
52279,2023,8,22,9961,219029,317.775,317.775,49
29480,2023,5,23,8094,219009,218.025,218.025,76
59526,2023,9,26,9273,219009,163.1625,189.525,71
148794,2024,10,9,9984,219029,312.7875,312.7875,27
40474,2023,7,4,9731,219029,182.4,327.0375,175
126442,2024,7,10,9132,219009,194.5125,194.5125,58
24310,2023,4,25,9872,219009,223.725,223.725,98
27778,2023,5,9,9984,219029,312.7875,312.7875,36
177827,2025,2,12,9713,219029,326.325,326.325,51
